id,label,lines_of_code_added_sum,lcc_wt_mu_inter_commit_time,lines_of_code_added_avg,lcc_std_spatial_inter,ego_lines_of_code_removed_sum,s_wt_n_com_code,s_wt_sum_joint_commit,nbc_wt_std_inter_commit_time,nbc_wt_mu_inter_commit_time,lcc_wt_mean_joint_commit,lcc_wt_hm_diff_first_commit_time,nbc_wt_hm_diff_first_commit_time,lcc_diff_90_10_spatial,s_wt_hsum_diff_last_commit_time,neigh_lines_of_code_removed_mean,tenure_committer,avg_hv_committer,ego_total_num_committs,triangle,lcc_mean_spatial_inter,s_diff_90_10_temporal,neigh_lines_of_code_added_avg,lcc_wt_hsum_diff_first_commit_time,neigh_lines_of_code_removed_sum,neigh_lines_of_code_added_sum,nbc_wt_hsum_diff_last_commit_time,lines_of_code_removed_mean,nbc_wt_hsum_diff_first_commit_time,s_median_spatial_inter,s_mean_spatial_inter,ego_lines_of_code_removed_mean,nbc_wt_n_com_code,nbc_diff_90_10_spatial,nbc_wt_sum_joint_commit,lcc_wt_sum_joint_commit,nbc_median_spatial_inter,s_wt_mean_joint_commit,s_wt_hm_diff_last_commit_time,ego_lines_of_code_added_avg,nbc_diff_90_10_temporal,nbc_wt_hm_diff_last_commit_time,nbc_wt_mean_joint_commit,s_wt_mu_inter_commit_time,lcc_wt_n_com_code,ego_lines_of_code_added_sum,neigh_total_num_committs,lines_of_code_removed_sum,kshell_index,s_std_spatial_inter,avg_cc_committer,s_wt_hm_diff_first_commit_time,lcc_wt_hm_diff_last_commit_time,s_diff_90_10_spatial,avg_mi_committer,nbc_std_spatial_inter,lcc_wt_std_inter_commit_time,s_wt_std_inter_commit_time,nbc_mean_spatial_inter,total_num_committs,s_wt_hsum_diff_first_commit_time,lcc_median_spatial_inter,lcc_wt_hsum_diff_last_commit_time
10,Ronald_Bradford,115.0,0.0,16.4285714286,0.0,890.4,4.0,40.0,0.00101949352358,14958.6709152,0.134989110437,3.15287097596E-4,0.0070574001882,0.059646689632,0.100920448696,1080.75,35.2359606481,1577.64149912,160.6,6.0,0.0522391763477,0.0,17.3201814059,1.65713023325E-5,1080.75,2129.0,0.0,129.0,0.0,12.0,14.0,890.4,5.08272592049E-4,8.06560021508E-4,0.00172740720134,0.00116931441166,0.0,12.0,0.076045578645,17.1418594104,6.16742017458,0.0131738136846,0.0,0.0,0.0553166428299,1726.2,199.0,129.0,4,0.666666666667,76.3333333333,0.0760063521791,1.88782994079E-4,34.05,49.4736644669,26.2773240048,0.0,0.0,5.37706681006E-4,7.0,0.100961253177,0.0287810393409,3.77187092149E-5
11,Matthew_Booth,1294.0,0.0230764806983,14.7045454545,0.00885215491534,711.423076923,40.0,35312.0,4.0531517322E17,1.28018850603E12,0.152826148402,1.93837104506E-4,0.0986019626294,0.0369587223542,494.109999903,691.84,267.084189815,8761.5813,101.538461538,121.0,0.033331885463,4634.39999848,15.7790095776,7.60933092273E-5,691.84,1286.28,6.72133351257E-5,1201.0,0.0196935071918,136.5,196.122805774,711.423076923,0.0184461670102,0.0129049603441,0.00175981581412,0.0136665480218,0.00892792206897,314.971747944,2.59983192233,15.7376840344,9.51653613417E10,0.0129049603441,0.00134279564142,343.831600083,0.0342127167144,1286.57692308,102.08,1201.0,14,62.4971869148,345.719298246,2.74590070366,2.95222585503E-4,456.449332444,21.0990368947,1.26637309371E10,0.00514233653183,82.0204871614,0.0116279069767,88.0,118.791677878,0.0182818306276,9.26852930883E-4
12,Jay_Pipes,1365.0,0.0238310771383,34.125,0.0195545550556,632.307692308,43.0,1403.0,1.45026410469E17,8.75914238633E11,0.0682151785134,5.41554663451E-4,0.0174754671327,0.05606145571,84.8069186714,636.36,30.2388310185,1847.82262503,79.6538461538,111.0,0.0518519724978,2245.75514791,16.8464833888,1.30744862444E-4,636.36,1142.12,0.0395214410539,531.0,0.024600080656,204.0,421.323795094,632.307692308,0.0126515077689,0.00833445355559,0.0068836678176,0.00191919344115,0.00965022340454,104.828961039,2.95826255313,17.51104172,178048.19123,0.0446968678586,0.00702961285701,429.68133776,0.0328743771068,1150.69230769,81.24,531.0,14,105.995061684,98.1,8.50524286107,1.59108015852E-4,936.665619048,29.9036217893,1.85375407974E7,0.00762529205694,92.1152318629,0.008687323565,40.0,258.440105034,0.0234845581311,1.67880724619E-4
13,Gregory_Haynes,2.0,0.0,2.0,0.0,505.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.146676852559,1008.0,0.0,308.671829503,103.0,0.0,0.0,0.0,19.687804878,0.0,1008.0,4036.0,0.0,2.0,0.0,3.0,3.66666666667,505.0,0.0,0.0,0.0,0.0,0.0,2.0,0.146676852559,10.843902439,0.0,0.0,0.0,0.0,0.0,2019.0,205.0,2.0,1,0.0,47.0,0.146676852559,0.0,9.2,41.0034072612,0.0,0.0,0.0,0.0,1.0,0.146676852559,0.0,0.0
14,"Chung_Chih,_Hung",170.0,0.0,13.0769230769,0.0,1741.4,5.0,130.0,1159126.43027,398.997559959,0.179970172491,0.00107183327187,0.0,0.0811453049108,0.571180278523,2171.5,14.8093865741,4125.01466322,259.2,6.0,0.0709279997396,28.9215509259,13.2973129243,9.54142793804E-5,2171.5,3806.0,0.0,21.0,0.0,24.0,24.1666666667,1741.4,7.07407989319E-4,0.0,0.0,0.00215694733916,0.0,20.5,0.192625379664,13.2532349548,7.12979172686E-4,0.0,0.0,9.64051697531,0.0798532380905,3078.8,320.75,21.0,4,0.288675134595,170.769230769,0.173803403237,4.27466949955E-4,59.525,32.4480001688,3.17954243286,0.0,0.0,0.0,13.0,1.00674056122,0.048365417608,1.25931940767E-4
15,Brandon_Irizarry,7.0,0.0,1.75,0.0,1654.66666667,2.0,24.0,1.9990234706E-4,4.784810031E-4,0.150565764621,6.12542094481E-4,0.0,0.0681861234063,0.0803186600309,2478.5,0.0,739.665034317,198.0,1.0,0.0637437650591,0.0,11.4397287412,6.84730785642E-5,2478.5,3669.0,0.0,7.0,0.0,11.0,10.6666666667,1654.66666667,4.82677034726E-5,0.0,0.0,0.00201396509325,0.0,8.0,0.026772886677,8.20981916081,8.91685830389E-4,0.0,0.0,0.0,0.124797209248,2448.33333333,295.0,7.0,2,0.0,43.25,0.0225904352734,3.58161785303E-4,23.9,42.7219872006,8.61989515402E-4,0.0,0.0,0.0,4.0,0.0677713058203,0.043266878497,1.38202651253E-4
16,Anh_Tran,29.0,0.0,4.14285714286,0.00475852670523,1367.66666667,6.0,64.0,1.80325866517E13,76972.9567676,0.102721839032,1.9392367704E-4,0.0,0.0465068619645,0.271953816757,1635.2,16.0538310185,82.5395958837,202.833333333,9.0,0.040343241725,65.3343919753,9.44525092658,2.43111305554E-5,1635.2,2401.0,0.0141148003764,30.0,0.0182148138191,14.5,17.1222222222,1367.66666667,6.08867819892E-4,4.7049334588E-4,0.00217478261906,0.00160021300721,0.0059826861724,10.9333333333,0.0485014711552,8.56151862929,0.671214891414,0.0,0.00103141718219,21.7781306584,0.0846995586177,2005.66666667,242.0,30.0,5,1.70084843738,5.6,0.0472927058439,1.29323371349E-4,42.1266666667,69.753981336,0.0016307755205,0.0,5.8204502463,0.0028621678541,7.0,0.253822337087,0.0243781203414,5.21325444708E-5
17,melanie_witt,1351.0,0.016015807998,30.0222222222,0.0145734645033,647.242424242,48.0,19713.0,2.0737241327E18,2.40440064132E13,0.0622731271674,2.07854747823E-4,0.0922839091276,0.0353813137139,61.3610358263,646.28125,295.782152778,3325.09717566,83.8181818182,156.0,0.0326570494081,3918.32548615,17.9993668347,8.1540824605E-5,646.28125,1232.59375,0.0709100685576,678.0,0.0808576421562,222.0,345.849618694,647.242424242,0.0570594121235,0.0401935744052,0.0583273830505,0.00398332020782,0.0363081908178,145.417662187,1.8988075528,18.3636957859,4.51617952774E11,0.0733297486221,0.0559433524945,868.524685291,0.0268447051939,1236.18181818,85.03125,678.0,14,111.696928089,161.282051282,1.61212345608,1.40608229469E-4,781.423169268,34.4578144369,2.2759298395E9,0.00195943517967,63.7134344543,0.0405744499709,45.0,72.8121460458,0.0163788098918,1.88736100095E-4
18,Vasyl_Saienko,81.0,0.0,40.5,0.0,784.2,4.0,96.0,3.12822668334E8,6.0826009357E7,0.121970532569,4.61591234034E-4,0.0,0.151312103052,0.106861369054,968.5,0.0,4819.2805254,147.2,5.0,0.142677410635,338.434525463,20.9085133143,3.26854568748E-5,968.5,1787.25,0.0,47.0,0.0,87.0,114.666666667,784.2,2.90306614723E-4,0.0,0.00154877879286,0.00116998136449,0.0,16.0,0.0751714417885,24.8268106514,0.0,0.0,8.40166689071E-5,20.0020329521,0.0505330492195,1446.0,183.5,47.0,4,0.0,383.5,0.0842837380135,1.67657166947E-4,247.7,0.0,21.505809732,0.0,3.5527136788E-15,0.0,2.0,0.188872035079,0.0841525666376,4.28362355872E-5
19,Roman_Podoliaka,276.0,0.0409376843295,12.5454545455,0.00371700447708,639.538461538,15.0,181.0,2.17858440958E15,1.43210557254E8,0.0809900938683,3.56910271178E-4,0.00416722677779,0.0395155659921,216.962641279,689.5,30.9424884259,4573.13805024,95.2307692308,25.0,0.0357769022657,1441.52613812,22.0308321794,2.87924027349E-5,689.5,1532.41666667,0.0148541470628,40.0,0.0185508804947,76.0,128.555555556,639.538461538,0.00814015765621,0.0164672671058,0.00598700269617,0.00130504666855,0.00969538749223,58.0,43.5874322223,21.301187746,1.81457432551E7,0.021911547251,0.00792392847105,355.268615998,0.0294916134309,1435.76923077,101.333333333,40.0,8,15.6324203094,212.909090909,0.47132353294,3.8536531418E-4,294.366666667,27.599239659,110503.312486,0.0,32.3449680011,0.0156607070843,22.0,1.09672404243,0.0171659756318,1.95756211467E-4
20,Ludovic_Beliveau,59.0,0.0,14.75,0.0,676.7,10.0,62.0,7.10096231512E15,8.09869552672E8,0.0556807869215,4.2295378076E-4,0.00806560021508,0.0613205113717,1.15489181658,750.555555556,294.801273148,287.776302436,124.1,18.0,0.0569767924177,0.0,14.9157405836,1.95696074589E-5,750.555555556,1624.44444444,0.0615674149751,12.0,0.0415378411077,88.0,106.866666667,676.7,0.0066527714939,0.00120984003226,0.0481106448865,4.22458755863E-4,0.00107358222948,20.8,1.01251908539,14.8991665252,2.56713811011E8,0.00544428014518,0.0129056168846,0.0,0.0348745795394,1467.9,137.444444444,12.0,7,17.4857204405,16.25,1.02261974308,2.24911578913E-4,240.38,63.4898726681,1.40848321622E9,0.0,0.0,0.00114262669714,4.0,1.15886381061,0.0344341750021,4.77009166588E-5
21,Feng_Xi_Yan,77.0,0.0,19.25,0.0,18.5,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00355050361264,29.0,0.0,1700.81288852,6.5,0.0,0.0,0.0,4.77777777778,0.0,29.0,43.0,0.0,8.0,0.0,4.0,4.33333333333,18.5,0.0,0.0,0.0,0.0,0.0,2.0,0.00355050361264,12.0138888889,0.0,0.0,0.0,0.0,0.0,60.0,9.0,8.0,1,0.0,99.5,0.00355050361264,0.0,10.6,31.7162551164,0.0,0.0,0.0,0.0,4.0,0.00355050361264,0.0,0.0
22,Andrew_Laski,1830.0,0.00893853373711,26.9117647059,0.00987558324399,432.419354839,55.0,5085.0,2.53661172576E21,1.13616774771E12,0.0522408988171,4.77669811763E-4,0.0442935878478,0.0318013994375,48.2519188555,419.566666667,22.107037037,1676.49985022,68.4516129032,121.0,0.0290572964198,1234.84770067,13.5216624017,2.26321328912E-4,419.566666667,880.2,0.0410001344267,818.0,0.0447640811937,347.5,433.669046212,432.419354839,0.0485398665049,0.0384460276919,0.0648590131439,0.00202992614658,0.0525992694449,122.832577166,3.12476337283,13.9536011857,1.05344241802E10,0.0474526145987,0.0478886578902,206.104572003,0.0274605425917,910.838709677,68.4666666667,818.0,14,97.1437143156,92.4035087719,9.33028040335,1.75356809774E-4,972.070308448,36.5523817918,3.60565823382E8,0.00332679314699,44.882944363,0.0390117399292,68.0,2413.1142689,0.0149377452109,1.72648455899E-4
23,kairoaraujo,34.0,0.0,11.3333333333,0.0,343.0,2.0,4.0,5.07747612602E-4,8.12026208169E-4,0.0,0.0,0.0,0.0,0.0977229583117,514.5,0.0,871.177689652,40.0,0.0,0.0,0.0,21.0783313326,0.0,514.5,1288.5,0.0,0.0,0.0,36.0,47.0,343.0,9.11696032008E-5,0.0,0.0031887678387,0.0,0.0,4.0,0.0977229583117,17.8299986661,7.35789404115E-4,0.0,0.00177499215844,0.0,0.0,870.333333333,58.5,0.0,2,0.0,50.5,0.0977229583117,0.0,100.5,42.326992808,0.00184668240394,0.0,0.0,0.0,3.0,0.0977229583117,0.0,0.0
24,Gleb_Stepanov,123.0,0.00350531309362,17.5714285714,0.00387495796206,1190.625,7.0,132.0,1.9487761157E12,4.87149022595E9,0.10034458914,9.21177712368E-4,0.00436886678317,0.0546881037381,0.74977942013,1358.0,33.1814583333,674.095127458,187.375,14.0,0.0487465078242,300.214409722,16.8522925288,7.77287856197E-5,1358.0,2779.57142857,0.0,19.0,0.0,34.0,42.1666666667,1190.625,0.00187732144045,5.37706681006E-4,3.36066675628E-5,0.00120943577997,1.28825558991E-4,26.0,0.647740445683,16.9421845342,7.20652268335E9,0.00746068019895,5.9371779361E-4,44.8368998016,0.0486562262314,2447.5,213.142857143,19.0,7,3.63807118746,48.1428571429,0.998652735371,4.01625100903E-4,101.05,44.2419661215,3.79153773065E7,0.0,0.0,8.73773356634E-4,7.0,6.05753437632,0.0268485202558,9.72341431206E-5
25,Ildiko_Vancsa,377.0,0.00594782703675,15.7083333333,0.0149044950414,626.25,28.0,866.0,1.89028742367E12,2.7572151357,0.115304452874,0.00112787843818,0.0,0.0517192000777,14.3065971212,661.133333333,3.81944444444E-4,1315.22029624,108.8125,71.0,0.0458679323855,406.309224324,16.2677160046,1.94369435002E-4,661.133333333,1422.66666667,0.0,103.0,0.0,81.5,89.0956486043,626.25,0.00244177548215,0.00201640005377,0.0,0.00297544829733,0.0029654974456,57.6652298851,4.45733595261,16.2327545877,2.80513992999E-6,0.0,0.00129945781243,59.8696341393,0.0615638096257,1357.3125,114.466666667,103.0,14,31.8510450933,91.4583333333,4.39558646603,6.01740327388E-4,210.280541872,32.0795069452,520397.283804,0.0027166603755,10.4473836145,0.00467132679124,24.0,16.9350647436,0.029460534896,3.89277440293E-4
26,Michal_Pryc,295.0,0.00863992917767,42.1428571429,0.00319806021479,614.0,23.0,1006.0,9.51312488308E15,132110.526338,0.0892879143455,4.3793881943E-4,0.0166689071112,0.0353518090645,38.3625798534,631.2,99.2056944444,961.402582004,91.4761904762,101.0,0.0315611856427,709.441531685,13.5915881882,8.30545929691E-5,631.2,1085.75,0.016601693776,270.0,0.0114262669714,101.5,123.450330371,614.0,0.00746200534099,0.00430165344804,0.00622861393882,0.00160797986246,0.00198036623799,75.0955228982,1.02665675712,14.9511724241,0.011427425498,0.0,0.00141368047421,136.857252025,0.0360578365324,1048.0952381,95.7,270.0,14,11.7182233749,77.7142857143,0.659411672058,2.49667934977E-4,285.053178401,33.9239427907,1.46542394566E7,2.05730860875E-4,3.34770057127,0.0045200967872,7.0,10.3382353041,0.0205561893039,2.04417876831E-4
27,Alvaro_Lopez_Garcia,78.0,0.0424017732881,26.0,0.0201881972013,450.125,10.0,540.0,3.63884195007E8,808043.7146,0.149264171731,5.88694157719E-4,0.0,0.0457128855657,4.6875141025,511.714285714,0.0,10416.4962196,97.25,14.0,0.041138842687,451.772916667,17.8633457019,1.44861163635E-4,511.714285714,1102.57142857,0.0,19.0,0.0,32.5,35.9058006536,450.125,6.07972172481E-4,0.00530985347493,0.022471658377,0.00461429445313,0.0,36.0,0.406682451011,18.8804274892,1568.00450058,0.0,0.00148989559529,86.3168187831,0.0469534096388,974.5,110.714285714,19.0,6,8.90509720707,410.333333333,0.350417451343,3.95240001688E-4,83.2951960784,10.6239372531,0.00323319514007,0.0,3.5527136788E-14,0.00282296007528,3.0,11.4647867838,0.024437329893,2.90138954745E-4
28,Pushkar_Umaranikar,359.0,0.00329702214301,6.52727272727,0.00656511639078,652.735294118,58.0,9523.0,6.63292859104E16,4.48912709464E12,0.0802100574532,4.88259067091E-4,0.0238607339696,0.0259458719549,393.110009019,662.757575758,34.2102314815,1763.64176687,86.5,234.0,0.0228488611533,519.820030958,11.6127807385,1.64461814422E-4,662.757575758,1024.36363636,0.0115606936416,322.0,0.025137787337,126.0,152.848809642,652.735294118,0.022016876645,0.0517542680468,0.0358460189949,0.00511705851974,0.0711256382969,144.093483757,13.4384411765,11.4632069734,6.87073696523E10,0.00369673343191,0.0320079282641,77.7199456993,0.0389149132596,1004.79411765,87.4545454545,322.0,14,34.4553070238,92.679245283,2.67287882362,7.11671231259E-4,363.321686936,48.7341655573,5.82554430395E9,8.40149176366E-4,20.5811482696,0.0465900434646,55.0,63.1828711737,0.0137488423514,8.76403722499E-4
29,John_Garbutt,1921.0,0.00708817557149,13.8201438849,0.00737482678342,465.896551724,110.0,21354.0,5.05082379658E17,3.93294389496E14,0.0544764566533,2.91038203811E-4,0.0395214410539,0.0241855228081,1416.70382706,455.280701754,296.126261574,1495.16326103,63.3620689655,455.0,0.0216406351387,1964.67488923,15.4265843623,8.38078923577E-5,455.280701754,855.403508772,0.0963839225702,1071.0,0.0314558408388,462.5,555.857191252,465.896551724,0.0552642448725,0.060962494959,0.0934919484108,0.00338764429145,0.202234072557,262.166370257,96.8689519357,15.3988871127,1.38093090536E12,0.0720526952547,0.0510611919857,359.371990547,0.0266833077446,873.775862069,62.0350877193,1071.0,14,140.094879371,78.5403225806,4.32800694635,2.78959435523E-4,1266.48757593,57.4202672777,3.30299055244E9,0.00222001139882,111.63678763,0.0674037729085,139.0,81.0097845871,0.0121515340671,3.37909122605E-4
