id,label,lines_of_code_added_sum,lcc_wt_mu_inter_commit_time,lines_of_code_added_avg,lcc_std_spatial_inter,ego_lines_of_code_removed_sum,s_wt_n_com_code,s_wt_sum_joint_commit,nbc_wt_std_inter_commit_time,nbc_wt_mu_inter_commit_time,lcc_wt_mean_joint_commit,lcc_wt_hm_diff_first_commit_time,nbc_wt_hm_diff_first_commit_time,lcc_diff_90_10_spatial,s_wt_hsum_diff_last_commit_time,neigh_lines_of_code_removed_mean,tenure_committer,avg_hv_committer,ego_total_num_committs,triangle,lcc_mean_spatial_inter,s_diff_90_10_temporal,neigh_lines_of_code_added_avg,lcc_wt_hsum_diff_first_commit_time,neigh_lines_of_code_removed_sum,neigh_lines_of_code_added_sum,nbc_wt_hsum_diff_last_commit_time,lines_of_code_removed_mean,nbc_wt_hsum_diff_first_commit_time,s_median_spatial_inter,s_mean_spatial_inter,ego_lines_of_code_removed_mean,nbc_wt_n_com_code,nbc_diff_90_10_spatial,nbc_wt_sum_joint_commit,lcc_wt_sum_joint_commit,nbc_median_spatial_inter,s_wt_mean_joint_commit,s_wt_hm_diff_last_commit_time,ego_lines_of_code_added_avg,nbc_diff_90_10_temporal,nbc_wt_hm_diff_last_commit_time,nbc_wt_mean_joint_commit,s_wt_mu_inter_commit_time,lcc_wt_n_com_code,ego_lines_of_code_added_sum,neigh_total_num_committs,lines_of_code_removed_sum,kshell_index,s_std_spatial_inter,avg_cc_committer,s_wt_hm_diff_first_commit_time,lcc_wt_hm_diff_last_commit_time,s_diff_90_10_spatial,avg_mi_committer,nbc_std_spatial_inter,lcc_wt_std_inter_commit_time,s_wt_std_inter_commit_time,nbc_mean_spatial_inter,total_num_committs,s_wt_hsum_diff_first_commit_time,lcc_median_spatial_inter,lcc_wt_hsum_diff_last_commit_time
122,Brian_Waldon,1749.0,0.0171194117274,11.431372549,0.00774410033788,1797.27631579,259.0,113727.0,4.50952892451E29,7.44537476166E25,0.0265472591717,8.22483652033E-5,0.0389045859596,0.0192084635066,1525.89218361,1639.82666667,8.19241898148,850.38622543,96.4210526316,985.0,0.0175227182245,3178.93494387,13.8599248324,2.73151483183E-6,1639.82666667,1879.97333333,0.0294283851337,13606.0,0.0220386872419,403.5,536.306899384,1797.27631579,0.0182584443219,0.0224299065421,0.0294887093847,2.12539761752E-5,0.0185987733315,487.977435022,6.97591238809,13.8279701971,5.44856231514E15,0.0225603129754,0.030157687251,575.817281516,0.0178298879542,1878.25,95.6666666667,13606.0,23,190.750448104,47.2727272727,3.18547970555,5.56255161949E-4,1243.07050538,47.813042518,1.12390073181E22,0.0116683172753,200.052772493,0.0249510975875,153.0,133.749552729,0.00869748903928,1.01424089122E-6
123,Wangpan,31.0,0.0349097887522,6.2,0.00877160301577,7832.38461538,16.0,74946.0,2.76385378415E11,0.0,0.156349526953,2.89736840383E-4,8.6937622256E-5,0.0536917706232,26.7082575944,8483.75,20.1642939815,4056.71161696,312.307692308,62.0,0.0488842538014,663.932991898,20.3910480798,1.69383707888E-5,8483.75,8983.25,0.0,16.0,0.0,76.0,81.8229036051,7832.38461538,4.70923547447E-4,0.0,0.0,2.95000020674E-4,0.0,200.205675823,0.179551012331,19.2994289968,0.0,0.00412953705716,0.0,46.813228541,0.032841405964,8294.61538462,337.916666667,16.0,12,11.3888212208,194.8,0.206477402036,8.24420448183E-4,192.121877739,2.17740997038,9.8804576559E10,4.52729949026E-4,2.96774850237,1.73875244512E-4,5.0,12.629152324,0.02697453827,5.63456732392E-6
124,Andrew_Clay_Shafer,238.0,0.00740964129915,34.0,0.015669854277,4497.375,37.0,1471.0,7.61064199593E28,3.5344805398200003E18,0.0294794414916,1.27705251819E-4,0.0245598782873,0.0583735919812,12.2987421901,4690.69565217,34.7713194444,188.148755877,211.75,162.0,0.0547625582047,337.590818489,14.5829880117,1.17258898527E-6,4690.69565217,5044.52173913,0.0698543794827,51.0,0.0586828950228,169.5,380.195519713,4497.375,0.00465269953457,5.65094544664E-4,0.0411172104633,6.63946356332E-6,3.21397522278E-4,68.2993991145,1.96201948465,15.3920301779,2.78756716237E15,0.0129537057161,0.0270544153141,77.2756439952,0.0235322490353,4844.25,220.652173913,51.0,18,88.4322677876,11.2857142857,1.30895262059,8.7394719E-4,840.251238931,61.0342283715,1.35117347142E25,0.00401204260042,31.4776593571,1.73875244512E-4,7.0,4.11230329678,0.0191191815777,3.57105038287E-7
125,Shane_Wang,4.0,0.00417877444187,1.33333333333,0.0,9656.11111111,8.0,36789.0,3.6496585946399998E19,0.00116376448908,0.147396626468,3.83202424367E-4,0.0,0.0355188264885,5.38722968633,10862.625,6.15153935185,2926.85402782,225.666666667,20.0,0.0314441100379,358.799907407,27.555405804,4.93437580702E-5,10862.625,11500.5,5.65094544664E-4,4.0,0.00395566181265,38.0,39.9444444444,9656.11111111,9.39885893669E-4,0.00226037817866,8.81692385713E-4,2.37578567783E-4,0.0,152.0,0.0793408663277,24.6418421962,8.55313572686E-4,0.0,6.08563355792E-4,11.7848082969,0.0168190089058,10223.1111111,253.5,4.0,7,5.15829668508,161.0,0.418540166055,5.24795987299E-4,97.5833333333,33.3333333333,1.79483292166E16,3.49607928415E-13,1.28785870857E-14,0.00243425342317,3.0,65.4746753891,0.0161802826637,4.13046806101E-6
126,Boris_Filippov,85.0,0.0267955538253,4.72222222222,0.00676651932517,4541.43478261,31.0,3824.0,9.3987062285E20,7.71258062507E11,0.045921056683,1.59288793322E-4,2.1734405564E-4,0.0379004312061,40.6755654354,4746.63636364,34.6360300926,3352.0911155,203.130434783,158.0,0.0351187356943,716.690153547,17.9438171745,2.16403709133E-6,4746.63636364,5024.04545455,0.0,27.0,0.00195609650076,144.0,192.276797748,4541.43478261,0.00198630978886,0.00126059552271,0.00537420073064,8.75317408131E-6,7.63226743019E-4,129.216344212,1.59709253101,17.36896522,42737.6539837,0.0,0.00126717297918,112.951639451,0.019393286634,4809.30434783,211.545454545,27.0,18,29.3868550738,135.857142857,0.514297937316,0.00105022491801,435.153149415,37.0059082586,8.22892623853E15,0.00762727732556,21.8613685301,0.00165181482286,18.0,7.593081396,0.0178070150452,5.87050985904E-7
127,jakedahn,165.0,0.0,23.5714285714,0.00192547589914,2427.78571429,15.0,81.0,1.69890545399E25,8.85230442196E15,0.0299579595166,2.72976166849E-4,0.0,0.039553045921,0.833706460677,2613.0,0.0,397.782810668,239.285714286,57.0,0.0360799493865,2.75947429516E-12,8.99414825071,1.70712837645E-6,2613.0,1982.38461538,3.91219300152E-4,20.0,3.91219300152E-4,88.0,97.0833333333,2427.78571429,0.00137843883717,7.82438600304E-4,0.00516753133877,1.94940542471E-6,0.00246969901397,35.25,0.373238270528,10.0353825593,6.13139276659E12,0.0,0.010054895016,0.0,0.0221571360959,1852.57142857,257.153846154,20.0,11,8.37047162642,22.5714285714,0.551750897274,9.03953355975E-4,225.675,45.569909951,7.11264563398E16,0.0,0.0,0.00105774107078,7.0,1.55913661327,0.0195788566701,2.23000017796E-7
128,Ray_Chen,42.0,0.0,14.0,0.0,242.4,4.0,20.0,658.366561518,2.36409273724E11,0.00846518802058,3.06297233968E-5,0.0093023255814,0.0114694399991,0.124542109638,295.25,4.2596412037,51.0824180877,20.4,2.0,0.00953354710357,0.0,11.5343555093,1.63113659192E-8,295.25,365.75,0.0093023255814,31.0,0.0093023255814,15.5,15.8333333333,242.4,0.00930814048815,0.00938926320365,0.0093023255814,5.28439156985E-8,0.00629904256494,11.0,0.106450332693,12.0274844075,275869.378356,0.00938926320365,0.0093023255814,0.0,0.0045045045045,301.0,24.75,31.0,3,0.833333333333,5.33333333333,0.106927499908,1.48974181337E-4,38.05,87.6882238629,0.00930232716108,0.0,0.0,0.00938926320365,3.0,0.125496444069,0.00461151445525,4.65056082414E-9
129,David_Ripton,33.0,0.0278856478666,3.66666666667,0.012473850747,4045.62962963,40.0,9635.0,5.53464653461E28,2.06131300493E14,0.0567716460867,1.77097340938E-4,0.0106933275375,0.0486519756466,1852.85561077,4190.76923077,37.044525463,3303.35587115,183.666666667,206.0,0.0455909092664,1176.39801667,20.1801557068,4.38576884163E-6,4190.76923077,4474.30769231,0.00221690936753,272.0,0.00152140838948,200.5,326.012565767,4045.62962963,0.00313906553518,0.00230384698978,9.15382282476E-4,1.59103133095E-5,1.92170768987E-4,201.682792418,16.4061191945,19.5685450016,340303.432782,0.00982395131493,9.14478951919E-4,108.455662512,0.0192723307259,4309.81481481,190.384615385,272.0,19,67.9768368027,206.333333333,2.22423197691,0.00251129856129,720.747122479,31.0527616614,9.22259336433E15,0.00999922446027,40.5304788449,0.00265159747881,9.0,102.691301618,0.0187174362279,4.74855253737E-6
130,Troy_Toman,3.0,0.0,1.0,0.0,1105.33333333,2.0,2030.0,0.0,0.0,0.133406046063,1.41429799005E-4,0.0,0.0483507284114,0.810987001931,1657.0,0.0,1258.02412067,130.666666667,1.0,0.0439705617992,179.608258102,13.0546845838,9.30815415775E-7,1657.0,1850.5,0.0,2.0,0.0,7.0,9.16666666667,1105.33333333,2.42680459327E-5,0.0,0.0,1.08140199195E-5,0.0,41.0,0.0351955543348,9.03645638919,0.0,0.0,0.0,3.23796311728,0.0231077830632,1234.66666667,194.5,2.0,2,0.833333333333,61.0,0.0308370070301,0.00104435999613,21.35,29.0447149801,0.0,0.0,2.6645352591E-15,0.0,3.0,0.584342542085,0.0189124040636,4.02922270226E-7
131,Unmesh_Gurjar,336.0,0.0751655728289,11.5862068966,0.0168655236084,3455.03030303,64.0,67056.0,9.10346211482E24,2.50648448141E12,0.0669162706634,1.52412599494E-4,0.00969354488155,0.0435774166718,33.5681538824,3556.40625,5.22775462963,1591.25775607,171.454545455,325.0,0.0401673739121,2247.5031127,15.2603567898,4.16586640794E-6,3556.40625,3911.25,0.0182134318626,211.0,0.012910236905,263.0,332.212069054,3455.03030303,0.00352411947257,0.00378178656814,0.0112101751517,6.08683032533E-5,3.40022700379E-4,298.96784682,3.20658681582,15.1490189142,2828479.77976,0.0182569006738,0.0116187493647,540.285187335,0.0236618983843,3802.90909091,175.90625,211.0,23,84.3284210265,82.4137931034,2.49599498027,8.93504740643E-4,755.201291369,31.1767599424,1.57956826031E20,0.0267116250416,168.81411599,0.00421647467942,29.0,20.8193592855,0.0183788512367,1.05966960068E-6
132,Alessandro_Pilotti,142.0,0.00761317770498,9.46666666667,0.00200868471057,790.238095238,27.0,946.0,1.31553454744E28,9.07091863709E20,0.0251632598294,1.32591520412E-4,0.0021734405564,0.0252168717144,21.4221573841,827.5,3.13261574074,532.140588033,122.761904762,93.0,0.022480919249,396.555484557,11.1499408922,1.03633014881E-6,827.5,1214.55,0.0249510975875,45.0,0.0289502282113,112.5,123.508156704,790.238095238,0.00766132267264,0.00938926320365,0.0186262682714,2.07136644725E-6,0.00588229489072,83.9158132889,7.84072137765,11.0697849767,8.14226604621E19,4.78156922408E-4,0.0113348239821,78.6328404703,0.0125289172305,1163.47619048,128.15,45.0,16,24.3599987987,27.4347826087,0.74583031266,0.0010409763193,297.866259824,58.3320549632,1.89945425047E19,0.00121344382064,16.7032054496,0.0105955227125,15.0,20.4228138539,0.0124139552332,2.39156228673E-7
133,Davanum_Srinivas,154.0,0.0256519882418,6.41666666667,0.00771475972336,3570.84375,43.0,2163.0,1.98517175984E28,1.21109200379E22,0.040986120239,1.44202846778E-4,0.0176918061291,0.0421112572703,56.8407824588,3683.16129032,4.97630787037,2095.34540368,174.9375,324.0,0.0382991236261,1160.78907788,15.8288345164,1.35357144505E-6,3683.16129032,4014.77419355,0.0173440556401,89.0,0.0248206911541,252.0,294.803331391,3570.84375,0.00365826502283,0.00378178656814,0.0151578892141,4.85578026491E-6,0.0774408425208,156.408449883,23.5788286402,15.5347042711,1.29083057074E14,0.00634644642469,0.00551732078834,231.343982749,0.0186418345245,3894.125,179.806451613,89.0,23,97.9366775999,92.4782608696,1.06402164956,0.00100343025134,672.389670746,33.5366709956,1.01265289789E23,0.00469224454478,49.2448997902,0.00678113453597,24.0,27.5652056433,0.0166748746467,3.08700670694E-7
134,Zhongyue_Luo,2738.0,0.0154906136121,10.4904214559,0.00594379049346,1255.27027027,516.0,203835.0,4.15347902382E37,2.23468510562E23,0.0175856928564,6.63243488804E-5,0.0340795479244,0.0138149733963,1050.35217828,1247.90909091,157.694375,774.82752869,71.1351351351,1457.0,0.0126539981531,5272.10710616,17.5741046067,3.02586683747E-6,1247.90909091,1365.37272727,0.0545968267768,2065.0,0.0605520539013,610.5,898.371661344,1255.27027027,0.0545634588553,0.0929363181917,0.0817429110796,1.78137273509E-5,0.145185230631,628.886303694,4.83098484113,17.5102876414,6.8263393077799997E18,0.0282981960443,0.0996479647012,1043.16982316,0.0148657380303,1377.73873874,69.4090909091,2065.0,23,323.976122792,42.7328244275,6.95028896801,3.50751914906E-4,2057.02508197,54.8314872316,7.36081989798E24,0.0115265151576,472.079115153,0.0993805694414,261.0,540.017455978,0.00575847667061,8.16399955952E-7
135,Eric_Harney,12.0,0.0,6.0,0.0,3419.5,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0126166123987,6838.0,0.0,674.221131864,533.0,0.0,0.0,0.0,6.63909774436,0.0,6838.0,7064.0,0.0,1.0,0.0,5.0,5.0,3419.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0126166123987,6.31954887218,0.0,0.0,0.0,0.0,0.0,3538.0,1064.0,1.0,1,0.0,21.0,0.0126166123987,0.0,11.1,40.580445563,0.0,0.0,0.0,0.0,2.0,0.0126166123987,0.0,0.0
136,John_Griffith,787.0,0.0312193900939,17.4888888889,0.0147050571541,3314.17948718,85.0,68393.0,6.51695995847E32,2.31382578267E17,0.0538130477157,1.68694300727E-4,0.0153010215171,0.0416172113595,64.9193682374,3388.65789474,38.9071990741,1141.63002501,160.333333333,430.0,0.0382829812656,1731.49709208,15.7915400327,4.63312864162E-6,3388.65789474,3411.47368421,0.0327754835905,484.0,0.0343403607911,235.0,383.926465118,3314.17948718,0.00624583525705,0.00482503803521,0.0233224798181,4.01252015381E-5,0.011447669117,308.569730964,3.97387119109,15.8350617983,4.321700758E14,0.00947620082591,0.00944918058589,188.566826016,0.023604179296,3344.17948718,163.368421053,484.0,23,145.779440043,75.4117647059,3.01605594398,9.65626658224E-4,878.347375912,45.8813578195,1.0115885423600001E19,0.0120746684367,60.5553552254,0.00693327537492,45.0,60.662003598,0.0166057849159,9.88623881172E-7
137,Somik_Behera,16.0,0.0,5.33333333333,0.0,16696.4,4.0,10.0,1.14710452878E22,1.0084521585E13,0.025173819153,1.57524891941E-4,0.0,0.0451565384999,0.148348412574,20868.5,0.0,799.723075303,260.4,5.0,0.0394625169471,2.75947429516E-12,30.7009994433,2.1969845036E-7,20868.5,20619.0,0.0,8.0,0.0,29.5,29.8333333333,16696.4,1.87885056379E-4,0.0,0.00110178262832,4.44545645349E-7,0.0,8.0,0.124536756162,25.6274662213,4.9172900651E10,0.0,9.75953616741E-4,0.0,0.0188041447155,16498.4,324.75,8.0,4,1.16666666667,48.5,0.124536756162,0.00147958425834,71.65,51.7892979959,114537.55374,0.0,0.0,0.0,3.0,0.148348412574,0.0257921727373,9.35316737529E-8
138,Adam_Gandelman,177.0,0.0172790272143,6.80769230769,0.00270533972501,4657.64,28.0,541.0,2.77087255421E35,4.89559921443E20,0.0308539193807,2.61917059241E-4,0.00299934796783,0.0420960536866,4.23864197795,4850.66666667,181.849699074,2978.00609352,173.8,177.0,0.0386581456886,958.595166857,15.2981541462,8.29638565566E-7,4850.66666667,4441.375,0.0125190176049,25.0,0.010519452293,182.5,218.433760684,4657.64,0.00979369958242,0.00556400782439,0.0295286917633,1.3599545124E-6,0.0183684992612,99.6703296703,3.25025093308,14.9585356726,3.76787340258E13,0.0180395566181,0.014378864788,140.825508087,0.0152225374414,4270.8,179.958333333,25.0,20,31.4196731787,148.6,3.80875251081,0.00106482901716,503.719413919,34.7977992787,4.82252980979E21,2.59232016761E-4,4.02082370522,0.010867202782,26.0,5.64096160378,0.0197126425805,1.22748170729E-7
139,Eric_Windisch,121.0,0.0,12.1,0.0132359059599,1913.33333333,12.0,212.0,4.7298878680900004E18,6.41254488144E13,0.0421247822251,1.95383896443E-4,0.0,0.0460582165199,1.93502290605,2145.0,49.5741666667,241.775573258,291.222222222,25.0,0.0410375569916,8.48093750001,7.94740954479,2.81896219151E-6,2145.0,2658.25,0.0013910019561,60.0,3.47750489024E-4,39.0,55.373015873,1913.33333333,7.60173584842E-4,0.0,0.00346214173381,8.64521054483E-6,0.0,21.2142857143,0.164752436483,8.40880848426,3.16045754813E-4,0.0,0.00490560245378,2.82697916667,0.0323391420564,2376.33333333,326.375,60.0,8,18.69392651,24.125,0.162811991298,9.35120763924E-4,131.083333333,61.0024326393,6.90133513354,0.0,8.881784197E-16,0.0,10.0,1.63926565496,0.0182360298482,5.12232626176E-7
140,Yuriy_Taraday,494.0,0.00771183223779,4.66037735849,0.00559798360734,2044.77272727,163.0,20452.0,4.06396873455E30,4.43679053554E24,0.0221640416251,6.5087281826E-5,0.11254075201,0.0193425493476,111.936921559,2068.76923077,0.804074074074,757.528121714,106.378787879,771.0,0.0174672476787,1946.9806434,13.5202016522,7.21844840221E-7,2068.76923077,2142.01538462,0.172962399478,485.0,0.199565311889,340.0,421.512683978,2044.77272727,0.0220052213669,0.0309497935231,0.105449717255,7.60046939412E-6,0.0369715669827,308.401002964,7.54504372834,13.3859618902,8.70262450228E15,0.0717670071724,0.0849310502837,307.654517652,0.0153704043454,2117.04545455,106.384615385,485.0,23,102.7625181,40.52,4.6833649299,5.2898856743E-4,992.405347279,51.838713394,8.56137289953E24,0.0063296085968,122.770283244,0.0285264073028,106.0,20.8016905107,0.00866835345996,3.79145177005E-7
141,Matt_Joyce,46.0,0.00510023247581,1.84,0.00191644498926,1886.27777778,22.0,1442.0,1.19644239895E33,1.00868628223E9,0.0381061854873,2.09028544567E-4,1.30406433384E-4,0.0298826012209,2.49539045543,1994.64705882,0.0398263888889,1142.50021961,181.555555556,82.0,0.0273851258069,456.023704793,15.5571719943,7.0322217352E-6,1994.64705882,1551.11764706,0.00421647467942,44.0,0.0018691588785,89.0,101.767647059,1886.27777778,0.00277415127893,0.00747663551402,0.00274618171901,1.04642251571E-5,4.3820041963E-4,78.5941176471,0.294792950381,14.7951068835,2.06685775729E8,0.0046511627907,0.00242354743713,55.8568378018,0.0162307046001,1467.5,190.764705882,44.0,15,8.55566440426,53.4210526316,0.612612419156,5.65205287508E-4,234.424411765,48.6604689358,4.97631115016E23,1.37809582544E-4,8.76766617058,0.00636818083025,25.0,13.478300316,0.0144663753357,2.9678299543E-7
142,Josh_Durgin,262.0,0.00921464648843,15.4117647059,0.028968318721,13208.2857143,11.0,1350.0,3.55023269498E9,279282.466856,0.0558844791208,1.2117467904E-4,0.0021734405564,0.0962415077284,2.1081573268,15402.8333333,128.13224537,995.026077022,383.428571429,14.0,0.0904626037571,95.9360520833,28.2133216795,1.42088298344E-6,15402.8333333,15147.5,0.00160834601174,41.0,0.00156487720061,74.5,104.122988506,13208.2857143,6.94739745291E-5,0.0,0.0026093016356,1.12646563192E-5,0.0,30.9609195402,0.0803752296183,26.3845278261,825571.178856,7.38969789176E-4,0.00120988190973,21.7655186618,0.0337954576408,13021.0,444.5,41.0,6,41.3353182193,32.6666666667,0.0736058884041,8.73970668854E-4,232.478448276,38.4548962509,8.12696589042E-4,0.0,1.59705843254,0.0,17.0,1.06905381015,0.0412630633157,5.75165621063E-7
143,Roland_Hochmuth,31.0,0.0,15.5,0.00326820528867,14007.3333333,5.0,22.0,2.69604338937E21,2.20855259184E10,0.0211269392388,2.26016588263E-4,0.0,0.035000244062,1.55265996542,16808.2,0.0,13.6068634393,213.666666667,7.0,0.0321328764178,1.37973714758E-11,29.4852984105,5.1877377645E-7,16808.2,16943.8,0.0,3.0,0.0,31.5,35.1388888889,14007.3333333,2.3490294322E-4,0.0,7.3477529427E-4,5.73803800976E-7,0.0,10.0,0.767868409959,27.1544153421,0.0,0.0,0.00228843598383,0.0,0.0178630357676,14125.0,256.0,3.0,5,3.90399441641,5.0,0.767868409959,0.00109736891871,82.7416666667,74.51761139,6.21991694898E-4,0.0,0.0,0.0,2.0,1.55265996542,0.0175827891117,1.47391504409E-7
144,unicell,86.0,0.0379483032846,5.73333333333,0.00279188459968,5723.0,19.0,1767.0,2.90358436352E23,1.20970331731E14,0.0538427441859,2.19182313478E-4,1.73875244512E-4,0.037124010666,2.96763293436,6057.17647059,79.8777430556,2278.70084142,243.444444444,102.0,0.033420511829,528.861830833,15.1774555713,2.30072815394E-6,6057.17647059,6589.29411765,0.0113018908933,42.0,0.00708541621387,107.0,113.199161426,5723.0,0.00331950316363,0.00169528363399,0.0141322555066,6.94922705933E-6,6.82822574803E-4,98.4009433962,0.25165495753,14.6527821137,3.08834462523E14,0.00178222125625,0.00427117253897,143.633709557,0.0200396372927,6228.0,256.882352941,42.0,15,8.14983530948,80.4,0.7235919177,6.73806170781E-4,265.214701258,56.666791351,3.0098270765699999E18,7.7279406109E-4,8.23129081805,0.00206476852858,15.0,10.3884705355,0.0180659428086,3.0886100399E-7
145,Peng_Yong,128.0,0.0217408537137,10.6666666667,0.00402307970842,3199.30555556,42.0,1886.0,1.01040365711E30,1.33548315863E20,0.0314323460007,1.40740971476E-4,0.0287763529667,0.0338009840883,1132.18353859,3287.51428571,6.47868055556,2551.09206509,170.138888889,361.0,0.0303565481613,1374.58802579,13.7095593148,8.05919454511E-7,3287.51428571,3597.0,0.0209519669637,112.0,0.0205607476636,228.5,259.668378045,3199.30555556,0.0158342478375,0.0152575527059,0.0031567539716,3.14467245612E-6,0.021321557888,134.71692877,13.5791316372,13.625034519,1.82463660095E16,0.0143881764834,0.0071894324372,293.026498461,0.0152639757579,3500.63888889,174.657142857,112.0,23,53.7234047536,116.090909091,0.908591185043,0.00106355665075,613.323959297,28.288250716,9.78335243989E13,2.27717870691E-4,9.9112364829,0.0175287980874,12.0,4.86966406954,0.0160331764086,6.12230860476E-7
146,yaguang_tang,13.0,0.02171661613,2.6,6.02220613797E-4,8432.8,9.0,186.0,9.89462102473E22,221897.062416,0.0337713538324,1.66848644817E-4,8.6937622256E-5,0.0591641641117,34.2099269587,9368.66666667,1.95359953704,1313.7402946,152.8,22.0,0.0555044158214,469.632707176,43.97519678,5.02744208617E-7,9368.66666667,9702.66666667,0.0,10.0,0.0,111.0,234.833333333,8432.8,8.59701650109E-4,6.95500978048E-4,0.00238587939094,1.46415866274E-6,0.00573965921241,42.0,5.82681186858,39.837677102,3890812.57975,0.0,0.00388414526863,46.6507500111,0.0117485263501,8733.7,169.222222222,10.0,9,1.64982991426,57.0,0.199600225082,0.00225054992849,507.7,38.6758331179,4.38779365448E13,0.0,0.0,5.65094544664E-4,5.0,0.760770475236,0.0183890149433,7.24702928878E-7
147,David_Scannell,30.0,0.0303476444062,10.0,0.00325049739838,2185.0,5.0,196.0,0.0,0.0,0.0353923601967,1.63042955798E-4,0.0,0.048363337822,0.416640834,2730.25,0.0,29.579257748,326.0,6.0,0.0441835672826,295.019540895,15.2966496942,9.38846777684E-7,2730.25,2350.25,0.0,4.0,0.0,16.5,20.5944444444,2185.0,3.71968480508E-5,0.0,0.0,3.56992930516E-6,0.0,13.3333333333,0.0528991914539,14.2373197554,0.0,0.0,0.0,54.1103382202,0.0284207415916,1886.2,406.75,4.0,4,2.0964906505,3.5,0.0532311005807,9.31863972631E-4,48.6983333333,76.9505883159,0.0,2.62071503303E-7,4.290761777,0.0,3.0,0.408280658273,0.021699909112,3.24859853044E-7
148,Hengqing_Hu,841.0,0.00837529042274,22.7297297297,0.00796101565371,4340.62068966,39.0,722.0,2.10647310787E24,6.73058407814E22,0.0304997954686,1.58128230113E-4,0.0158661160617,0.0436041292003,4.20052517887,4466.75,279.856759259,626.960244634,198.310344828,271.0,0.0398577561089,673.12314914,12.7676095455,8.13678590075E-7,4466.75,4237.42857143,0.0579873940448,809.0,0.0592914583786,216.0,377.633333333,4340.62068966,0.00828613549916,0.0115192349489,0.0439749615896,2.20844037044E-6,0.00844542535907,89.919047619,1.01687282646,13.1111309311,2.13899265594E17,0.0145620517279,0.0262549630393,133.68193207,0.0207008722019,4120.31034483,204.071428571,809.0,23,69.5280931361,30.1764705882,0.893107866125,9.24883684991E-4,843.718214286,60.1668685742,2.92316012161E22,0.00119520042106,33.4487535044,0.00835687893936,37.0,3.73299023657,0.0188096372695,1.98846466521E-7
149,Scott_Moser,459.0,0.0268674665157,38.25,0.00646046141811,6073.44444444,27.0,3338.0,3.22433384794E20,1.67652136624E18,0.0321241654968,1.39127305201E-4,8.6937622256E-5,0.0303944762086,38.1207182061,6419.58823529,69.0962384259,1665.04147201,194.222222222,72.0,0.0276944602694,1017.81831355,15.2543172533,2.28141842532E-6,6419.58823529,5774.0,4.3468811128E-4,189.0,0.00221690936753,91.0,129.959209216,6073.44444444,0.00199717991979,4.56422516844E-4,0.00111690695259,6.60521878333E-6,0.00129378850037,85.1029057178,0.829693944628,16.5318551837,3.6384285175E9,0.00773744838079,0.00141525636092,165.509346465,0.0175178883483,5478.72222222,204.941176471,189.0,12,53.2418516355,63.1818181818,0.568871931876,0.00101385972676,302.896728107,40.3917800731,1.49116394097E19,0.00598319499218,25.4984990327,7.17235383612E-4,12.0,15.5845894281,0.0128536434489,6.6910659694E-7
150,Joe_Heck,9.0,0.121635694687,9.0,0.0,20622.75,3.0,630.0,0.0,0.0,0.17082972373,9.99210546353E-5,6.95500978048E-4,0.0473446187771,0.490864739579,27495.6666667,0.0,3428.08790594,293.25,3.0,0.0414940378848,631.7305,41.5293073226,2.00032784253E-6,27495.6666667,27910.3333333,0.0,4.0,0.0,16.0,15.3333333333,20622.75,7.65322335505E-5,0.0,0.0,4.3094029454E-5,0.0,45.0,0.0376737640487,33.396980492,0.0,0.0,0.0,27.5337249896,0.0296653275759,20935.0,390.666666667,4.0,3,0.0,183.0,0.0283473841797,7.28785190206E-4,38.5,4.36875143354,3.81954330039E13,5.34366119907E-12,5.3290705182E-15,0.0,1.0,0.367563212278,0.0257301657232,8.4099997344E-7
151,Brian_Haley,182.0,0.0573736019483,30.3333333333,0.00990747863204,9084.36363636,13.0,1689.0,1.38514322621E16,0.00487897584657,0.0650733753169,1.8212549668E-4,0.0093023255814,0.0406858292599,0.727387573982,9985.3,20.7497222222,2167.11384213,344.272727273,36.0,0.0366639370815,833.835423521,17.4251925952,2.26545412652E-6,9985.3,10117.8,0.0112584220822,75.0,0.0116931101934,70.5,71.470212766,9084.36363636,0.00980869101528,0.0093023255814,0.0093023255814,1.22484861765E-5,0.00748017127134,70.835106383,0.111405282784,18.598659935,0.00483524695602,0.00947620082591,0.0093023255814,119.273195237,0.030297746238,9214.54545455,378.1,75.0,9,15.7215120579,70.3333333333,0.171489563365,6.38153690809E-4,170.471170213,26.3250043229,1092853.92456,0.0031735703228,3.7609900438,0.0093023255814,6.0,1.66634558678,0.0201285936378,3.20695104058E-7
